% 1. Title: Face Biometrics Database
% 
% 2. Sources:
%      (a) Creator: Hugh Pearse
%      (b) Donor: University of Essex
%      (c) Date: October 2013
% 
@RELATION angles

@ATTRIBUTE row1  NUMERIC
@ATTRIBUTE row2  NUMERIC
@ATTRIBUTE row3  NUMERIC
@ATTRIBUTE row4  NUMERIC
@ATTRIBUTE row5  NUMERIC
@ATTRIBUTE row6  NUMERIC
@ATTRIBUTE row7  NUMERIC
@ATTRIBUTE row8  NUMERIC
@ATTRIBUTE row9  NUMERIC
@ATTRIBUTE row10  NUMERIC
@ATTRIBUTE file string

@DATA
38,29,51,30,171,180,171,29,73,25,jdbenm.4.jpg
31,34,56,36,180,180,180,25,73,29,jdbenm.5.jpg
41,33,45,31,180,180,180,29,69,29,jdbenm.6.jpg
38,29,51,30,180,180,180,29,73,25,jdbenm.7.jpg
35,32,51,30,171,180,171,26,72,28,jdbenm.8.jpg
41,34,45,30,180,180,180,28,68,28,jdbenm.9.jpg
32,36,60,36,171,180,171,24,70,26,jgloma.10.jpg
38,37,59,37,180,180,180,25,65,29,jgloma.11.jpg
32,36,56,40,173,180,173,24,72,29,jgloma.12.jpg
35,29,114,35,180,180,180,25,65,21,jgloma.13.jpg
32,34,61,35,180,180,180,24,70,30,jgloma.14.jpg
35,30,113,37,180,180,180,27,70,30,jgloma.15.jpg
37,42,53,32,180,180,180,23,67,26,jgloma.16.jpg
38,32,114,37,180,180,180,26,66,26,jgloma.17.jpg
31,32,106,41,180,180,180,23,68,28,jgloma.18.jpg
38,32,114,37,180,180,180,25,69,29,jgloma.19.jpg
30,43,56,41,170,180,170,20,66,26,jgloma.1.jpg
38,33,60,32,180,180,180,26,67,26,jgloma.20.jpg
31,42,48,35,170,180,170,21,67,26,jgloma.2.jpg
32,42,57,35,180,180,180,21,70,29,jgloma.3.jpg
35,39,54,32,170,180,170,24,66,26,jgloma.4.jpg
31,41,48,35,170,180,170,21,71,27,jgloma.5.jpg
32,32,113,35,180,180,180,24,70,26,jgloma.6.jpg
35,37,54,32,170,180,170,24,70,30,jgloma.7.jpg
32,36,60,35,170,180,170,24,70,29,jgloma.8.jpg
32,34,61,35,170,180,170,24,70,30,jgloma.9.jpg
42,29,55,33,171,180,171,35,79,31,jlemon.10.jpg
35,31,56,38,180,180,180,31,84,31,jlemon.11.jpg
38,31,56,36,180,180,180,31,84,31,jlemon.12.jpg
35,32,55,37,180,180,180,31,83,31,jlemon.14.jpg
33,30,57,36,180,180,180,31,87,35,jlemon.15.jpg
38,36,54,36,169,180,169,31,78,26,jlemon.16.jpg
35,37,53,36,180,180,180,30,86,30,jlemon.17.jpg
38,36,51,35,180,180,180,31,87,31,jlemon.18.jpg
39,29,55,33,180,180,180,37,82,35,jlemon.1.jpg
36,35,54,35,167,167,180,32,80,31,jlemon.2.jpg
36,36,56,36,180,180,180,29,79,31,jlemon.3.jpg
33,35,58,39,180,180,180,28,85,30,jlemon.4.jpg
35,39,57,39,180,180,180,27,83,31,jlemon.5.jpg
35,39,57,39,180,180,180,27,83,31,jlemon.6.jpg
32,36,60,40,171,171,180,28,82,30,jlemon.7.jpg
38,33,60,40,180,180,180,31,79,31,jlemon.9.jpg
41,44,47,29,168,168,180,24,64,26,jmedin.10.jpg
38,38,55,30,170,170,180,25,69,27,jmedin.11.jpg
41,35,50,29,180,180,180,29,66,27,jmedin.12.jpg
40,36,54,36,172,180,172,25,67,26,jmedin.13.jpg
41,36,47,28,180,180,180,26,68,26,jmedin.14.jpg
37,34,50,31,180,180,180,26,72,26,jmedin.15.jpg
38,35,50,35,180,180,180,27,70,30,jmedin.16.jpg
41,38,45,32,180,180,180,27,69,27,jmedin.17.jpg
42,37,44,32,180,180,180,26,70,26,jmedin.18.jpg
41,36,45,28,180,180,180,27,73,23,jmedin.19.jpg
42,41,50,29,180,180,180,24,68,26,jmedin.1.jpg
45,36,45,28,180,180,180,27,69,27,jmedin.20.jpg
47,35,45,25,171,171,180,29,67,27,jmedin.2.jpg
42,37,55,29,180,180,180,24,68,26,jmedin.3.jpg
43,39,49,26,170,170,180,28,70,26,jmedin.4.jpg
39,39,50,30,170,170,180,28,70,26,jmedin.5.jpg
39,38,50,26,170,170,180,28,70,26,jmedin.6.jpg
41,38,49,33,180,180,180,27,69,27,jmedin.7.jpg
38,35,50,32,180,180,180,27,69,23,jmedin.8.jpg
41,37,47,29,168,168,180,28,63,26,jmedin.9.jpg
52,25,45,25,171,180,171,40,68,24,jrtobi.10.jpg
51,28,41,22,180,180,180,39,71,24,jrtobi.11.jpg
51,30,48,24,180,180,180,37,67,23,jrtobi.12.jpg
52,26,45,25,171,180,171,39,67,23,jrtobi.13.jpg
55,29,40,22,169,180,169,40,68,28,jrtobi.14.jpg
47,30,48,26,171,171,180,35,71,23,jrtobi.15.jpg
45,28,52,28,180,180,180,35,71,24,jrtobi.16.jpg
47,30,48,26,171,180,171,35,71,27,jrtobi.17.jpg
48,27,51,27,180,180,180,38,68,24,jrtobi.18.jpg
45,27,53,27,180,180,180,37,74,28,jrtobi.19.jpg
45,26,51,26,171,180,171,38,76,28,jrtobi.1.jpg
51,28,39,23,180,180,180,41,70,27,jrtobi.20.jpg
45,21,53,28,173,180,173,39,70,28,jrtobi.2.jpg
48,30,48,24,180,180,180,37,70,28,jrtobi.3.jpg
48,30,40,21,180,180,180,37,75,27,jrtobi.4.jpg
52,24,47,21,180,180,180,41,66,24,jrtobi.5.jpg
45,26,53,27,180,180,180,37,74,28,jrtobi.6.jpg
52,22,42,23,170,180,170,43,73,27,jrtobi.7.jpg
55,26,42,17,180,180,180,41,70,28,jrtobi.8.jpg
45,26,55,25,170,170,180,35,74,28,jrtobi.9.jpg
33,33,59,41,178,168,170,23,69,27,kaatki.10.jpg
36,42,48,35,180,180,180,22,70,28,kaatki.11.jpg
32,45,47,38,171,171,180,21,71,23,kaatki.12.jpg
39,38,46,31,180,180,180,25,71,31,kaatki.13.jpg
32,39,57,38,169,169,180,21,71,27,kaatki.14.jpg
38,42,50,36,180,180,180,24,66,28,kaatki.15.jpg
36,39,53,39,180,180,180,22,66,24,kaatki.16.jpg
37,38,57,36,180,180,180,24,68,24,kaatki.17.jpg
33,37,60,39,180,180,180,23,67,27,kaatki.18.jpg
33,40,54,35,180,180,180,23,71,27,kaatki.19.jpg
35,43,49,40,180,180,180,22,68,28,kaatki.20.jpg
31,37,60,42,180,180,180,23,67,23,kaatki.2.jpg
41,31,50,34,178,168,170,28,70,28,kaatki.3.jpg
30,35,63,41,169,169,180,22,68,24,kaatki.4.jpg
37,44,49,36,180,180,180,23,67,23,kaatki.5.jpg
38,40,50,35,180,180,180,26,66,28,kaatki.6.jpg
32,41,54,43,166,166,180,21,67,27,kaatki.7.jpg
34,35,59,35,178,169,171,23,71,27,kaatki.8.jpg
33,39,53,38,180,180,180,22,70,28,kaatki.9.jpg
30,38,55,37,180,180,180,21,75,34,kaknig.10.jpg
35,39,51,35,169,169,180,25,75,33,kaknig.11.jpg
33,32,62,42,180,180,180,25,75,35,kaknig.12.jpg
37,39,52,34,169,169,180,25,73,33,kaknig.13.jpg
35,39,52,31,169,169,180,25,75,34,kaknig.14.jpg
37,39,52,34,180,180,180,25,73,34,kaknig.15.jpg
39,43,46,31,180,180,180,25,75,34,kaknig.16.jpg
35,42,46,36,180,180,180,25,79,30,kaknig.17.jpg
39,42,47,31,180,180,180,26,76,31,kaknig.18.jpg
35,39,51,35,180,180,180,25,75,34,kaknig.19.jpg
33,34,56,37,180,180,180,25,77,38,kaknig.1.jpg
36,38,51,35,180,180,180,26,77,35,kaknig.20.jpg
35,39,46,33,180,180,180,24,74,33,kaknig.2.jpg
36,37,45,36,169,169,180,25,73,33,kaknig.3.jpg
40,38,50,35,180,180,180,25,73,34,kaknig.4.jpg
40,38,51,36,180,180,180,27,69,29,kaknig.5.jpg
34,38,52,39,169,169,180,23,75,31,kaknig.6.jpg
37,40,47,36,169,169,180,23,75,31,kaknig.7.jpg
34,38,46,33,169,169,180,24,78,32,kaknig.8.jpg
35,37,58,36,169,180,169,24,72,32,kaknig.9.jpg
33,34,56,37,180,180,180,25,77,38,kaknig.jpg
38,31,56,31,171,171,180,34,81,30,kdjone.10.jpg
44,35,49,29,169,180,169,34,76,30,kdjone.11.jpg
37,38,54,35,169,169,180,30,77,30,kdjone.12.jpg
45,38,51,30,169,180,169,35,78,25,kdjone.13.jpg
42,34,51,28,169,180,169,35,81,30,kdjone.14.jpg
44,34,49,26,171,180,171,34,81,30,kdjone.1.jpg
45,28,55,29,171,180,171,39,81,34,kdjone.20.jpg
38,31,61,32,171,180,171,34,86,34,kdjone.2.jpg
39,34,57,33,180,180,180,34,81,31,kdjone.3.jpg
45,34,41,25,171,180,171,38,81,30,kdjone.4.jpg
41,37,46,28,171,171,180,34,81,29,kdjone.5.jpg
44,34,49,25,171,180,171,35,78,26,kdjone.6.jpg
42,34,55,29,171,171,180,35,81,30,kdjone.7.jpg
42,34,51,29,180,180,180,35,78,27,kdjone.8.jpg
42,35,50,32,169,180,169,34,76,30,kdjone.9.jpg
41,41,46,30,180,180,180,27,73,31,khchan.10.jpg
42,38,46,32,180,180,180,28,74,32,khchan.11.jpg
38,37,51,33,180,180,180,27,73,31,khchan.12.jpg
41,41,46,32,180,180,180,27,73,30,khchan.13.jpg
40,36,51,32,173,180,173,29,73,30,khchan.14.jpg
38,40,51,30,180,180,180,27,77,31,khchan.15.jpg
39,39,46,27,170,170,180,28,80,30,khchan.16.jpg
38,32,55,33,173,173,180,30,75,30,khchan.17.jpg
38,41,40,29,170,170,180,28,76,30,khchan.18.jpg
38,40,46,33,170,180,170,27,77,31,khchan.19.jpg
37,41,44,34,173,180,173,26,76,30,khchan.1.jpg
37,41,46,33,180,180,180,26,76,30,khchan.20.jpg
39,41,40,30,170,180,170,28,74,31,khchan.2.jpg
34,43,45,35,170,180,170,25,77,31,khchan.3.jpg
37,49,41,33,180,180,180,23,73,31,khchan.4.jpg
38,40,41,32,170,180,170,27,77,31,khchan.5.jpg
34,41,46,35,180,180,180,25,80,31,khchan.6.jpg
38,40,46,33,180,180,180,27,77,31,khchan.7.jpg
49,42,41,22,180,180,180,30,68,30,khchan.8.jpg
37,39,50,33,180,180,180,26,76,30,khchan.9.jpg
42,33,51,29,180,180,180,27,61,27,khughe.10.jpg
48,39,46,26,160,170,170,27,61,27,khughe.11.jpg
38,28,58,33,180,180,180,27,66,28,khughe.12.jpg
46,40,45,22,167,167,180,26,65,28,khughe.13.jpg
36,34,50,32,170,170,180,26,64,27,khughe.14.jpg
42,31,52,29,156,169,167,28,62,24,khughe.15.jpg
40,35,42,33,162,171,172,27,63,24,khughe.16.jpg
39,35,44,34,169,180,169,26,65,24,khughe.17.jpg
40,35,47,36,172,180,172,26,63,24,khughe.18.jpg
42,31,50,32,167,167,180,28,62,24,khughe.19.jpg
39,29,51,33,167,167,180,31,60,26,khughe.1.jpg
39,33,48,34,167,167,180,28,62,24,khughe.20.jpg
41,26,53,30,167,167,180,32,63,24,khughe.2.jpg
49,33,46,26,171,171,180,30,64,24,khughe.3.jpg
39,25,65,37,180,180,180,29,61,27,khughe.4.jpg
33,32,56,36,169,169,180,28,66,27,khughe.5.jpg
33,29,62,36,169,169,180,28,66,27,khughe.6.jpg
39,30,115,35,170,170,180,27,61,27,khughe.7.jpg
35,29,113,33,171,171,180,26,63,27,khughe.8.jpg
42,33,51,32,180,180,180,27,61,24,khughe.9.jpg
42,37,42,27,180,180,180,33,73,26,kjwith.10.jpg
42,29,118,26,169,169,180,33,73,29,kjwith.11.jpg
45,31,55,26,179,171,172,35,74,21,kjwith.12.jpg
44,31,52,35,178,169,171,33,71,26,kjwith.13.jpg
42,29,118,26,180,180,180,33,69,26,kjwith.14.jpg
40,30,113,32,178,169,171,29,71,26,kjwith.15.jpg
42,28,57,31,169,180,169,34,71,29,kjwith.16.jpg
41,35,52,26,171,171,180,32,74,24,kjwith.17.jpg
41,33,52,31,169,169,180,31,74,30,kjwith.18.jpg
41,33,44,32,180,171,171,32,75,25,kjwith.19.jpg
42,32,47,27,171,171,180,33,73,25,kjwith.1.jpg
36,27,40,25,171,171,180,30,77,29,kjwith.20.jpg
43,26,51,28,171,180,171,37,73,25,kjwith.2.jpg
38,36,55,28,171,171,180,29,73,21,kjwith.3.jpg
42,30,46,26,180,171,171,35,74,25,kjwith.4.jpg
43,26,52,26,169,169,180,35,70,30,kjwith.5.jpg
40,24,61,28,180,171,171,32,76,25,kjwith.6.jpg
41,33,54,27,180,171,171,32,75,25,kjwith.7.jpg
43,30,43,29,171,180,171,36,75,26,kjwith.8.jpg
40,33,45,29,169,169,180,34,75,29,kjwith.9.jpg
39,30,44,29,180,180,180,32,78,32,klclar.10.jpg
41,28,45,27,180,180,180,33,77,31,klclar.11.jpg
39,31,45,30,180,180,180,32,76,28,klclar.12.jpg
42,30,50,29,172,180,172,31,77,27,klclar.13.jpg
39,29,45,30,172,180,172,32,78,28,klclar.14.jpg
42,35,40,31,171,180,171,31,75,27,klclar.15.jpg
42,30,44,30,170,180,170,32,74,32,klclar.16.jpg
41,30,41,30,171,180,171,31,75,31,klclar.17.jpg
42,33,40,31,172,180,172,31,79,31,klclar.18.jpg
42,33,40,30,170,180,170,32,74,32,klclar.19.jpg
42,34,40,31,171,180,171,32,76,32,klclar.20.jpg
44,28,45,31,180,180,180,33,73,27,klclar.7.jpg
38,34,45,28,170,180,170,31,77,31,klclar.8.jpg
38,31,50,28,170,180,170,31,77,31,klclar.9.jpg
31,40,48,33,173,173,180,23,66,28,ksunth.10.jpg
41,36,55,45,180,180,180,19,60,23,ksunth.11.jpg
32,41,51,46,165,180,165,18,61,22,ksunth.12.jpg
35,41,51,41,180,180,180,18,58,24,ksunth.13.jpg
36,37,43,38,168,180,168,20,60,22,ksunth.14.jpg
44,39,48,39,174,166,172,19,52,19,ksunth.15.jpg
29,47,49,45,169,180,169,15,53,21,ksunth.16.jpg
35,39,50,41,173,180,173,20,65,24,ksunth.17.jpg
38,34,45,41,170,180,170,20,62,23,ksunth.18.jpg
33,39,44,35,180,180,180,22,68,32,ksunth.19.jpg
40,33,47,41,170,180,170,21,63,23,ksunth.1.jpg
35,36,48,40,180,180,180,21,65,25,ksunth.20.jpg
31,42,50,45,157,166,171,18,56,21,ksunth.2.jpg
36,38,45,37,180,180,180,23,63,26,ksunth.3.jpg
44,36,43,36,172,180,172,23,57,23,ksunth.4.jpg
36,34,50,40,157,166,171,20,59,24,ksunth.5.jpg
36,39,50,33,169,169,180,22,65,25,ksunth.6.jpg
34,35,49,43,169,180,180,18,61,22,ksunth.7.jpg
38,40,44,42,177,169,172,18,56,18,ksunth.8.jpg
33,39,45,32,171,171,180,23,62,28,ksunth.9.jpg
40,33,47,41,170,180,170,21,63,23,ksunth.jpg
43,31,44,25,172,172,180,31,72,28,lejnno.10.jpg
42,31,51,34,170,170,180,31,70,26,lejnno.17.jpg
39,36,48,32,170,170,180,27,69,25,lejnno.18.jpg
36,32,60,36,170,170,180,27,69,25,lejnno.1.jpg
42,34,45,30,164,172,172,32,72,28,lejnno.20.jpg
42,31,50,30,170,170,180,31,70,26,lejnno.4.jpg
42,31,45,25,170,170,180,31,70,26,lejnno.5.jpg
42,30,45,26,160,170,171,31,69,29,lejnno.7.jpg
42,32,44,29,169,169,180,30,71,29,lejnno.9.jpg
39,36,51,32,180,180,180,28,74,32,lfso.10.jpg
38,35,54,32,180,180,180,28,76,28,lfso.11.jpg
37,35,56,33,180,180,180,27,75,27,lfso.12.jpg
38,36,58,37,180,180,180,28,80,32,lfso.13.jpg
35,38,58,37,171,171,180,26,80,28,lfso.14.jpg
42,33,54,33,171,180,171,32,76,32,lfso.15.jpg
33,39,59,37,180,180,180,23,75,31,lfso.16.jpg
37,35,56,37,180,180,180,27,75,27,lfso.17.jpg
34,39,58,40,180,180,180,24,76,28,lfso.18.jpg
38,35,54,32,180,180,180,28,76,28,lfso.19.jpg
38,35,54,36,171,180,171,29,77,33,lfso.1.jpg
38,35,54,36,180,180,180,28,76,28,lfso.20.jpg
39,35,49,32,171,171,180,30,76,28,lfso.2.jpg
37,35,54,39,169,169,180,27,77,33,lfso.3.jpg
37,42,50,33,169,169,180,26,74,28,lfso.4.jpg
40,34,51,32,180,180,180,28,74,28,lfso.5.jpg
42,33,49,32,159,169,171,32,72,28,lfso.6.jpg
38,35,54,33,161,171,171,29,77,29,lfso.7.jpg
41,30,54,35,171,180,171,30,76,32,lfso.8.jpg
35,37,54,35,169,180,169,27,75,35,lfso.9.jpg
38,35,54,36,171,180,171,29,77,33,lfso.jpg
40,39,49,32,178,169,171,26,72,30,lyond.10.jpg
34,43,56,42,169,180,169,22,74,30,lyond.11.jpg
41,30,115,29,169,169,180,29,67,24,lyond.12.jpg
38,47,50,42,180,180,180,22,70,24,lyond.1.jpg
29,42,56,44,169,169,180,21,81,30,lyond.2.jpg
40,38,50,40,180,180,180,27,74,29,lyond.3.jpg
47,35,46,32,180,180,180,30,70,24,lyond.4.jpg
47,35,50,41,169,169,180,28,68,24,lyond.5.jpg
38,36,55,44,169,169,180,24,70,24,lyond.6.jpg
40,47,49,41,180,180,180,23,69,25,lyond.7.jpg
39,38,60,41,180,180,180,23,71,25,lyond.8.jpg
38,32,61,36,169,169,180,25,71,25,lyond.9.jpg
38,27,59,26,180,180,180,29,66,24,maasht.10.jpg
39,30,61,34,180,180,180,28,67,25,maasht.11.jpg
41,29,58,29,180,180,180,28,64,22,maasht.12.jpg
41,27,61,37,167,180,167,30,64,25,maasht.13.jpg
41,33,51,29,180,180,180,28,64,22,maasht.14.jpg
41,29,53,29,180,180,180,29,68,25,maasht.15.jpg
42,23,110,34,167,180,167,30,63,25,maasht.16.jpg
41,29,56,33,180,180,180,28,64,25,maasht.17.jpg
39,23,62,31,170,180,170,31,67,29,maasht.18.jpg
42,30,51,29,172,172,180,31,66,28,maasht.1.jpg
42,23,62,31,171,180,171,31,61,25,maasht.20.jpg
36,29,61,39,180,180,180,28,66,24,maasht.2.jpg
42,37,44,29,180,180,180,28,63,25,maasht.3.jpg
45,30,51,32,170,180,170,30,62,28,maasht.4.jpg
40,32,49,31,180,180,180,29,67,29,maasht.5.jpg
39,29,56,32,170,180,170,28,63,25,maasht.6.jpg
39,29,56,32,170,180,170,28,63,25,maasht.7.jpg
41,27,57,36,167,180,167,28,64,28,maasht.9.jpg
33,32,58,37,158,171,167,27,76,29,macci.10.jpg
41,38,45,30,171,171,180,28,72,26,macci.11.jpg
37,35,50,33,169,169,180,28,76,30,macci.12.jpg
34,35,51,42,171,171,180,25,77,25,macci.13.jpg
36,35,51,39,170,170,180,27,77,29,macci.14.jpg
37,35,50,33,171,171,180,28,76,30,macci.15.jpg
44,35,51,36,180,180,180,27,67,25,macci.16.jpg
37,32,55,38,169,169,180,28,77,25,macci.18.jpg
37,35,50,33,171,171,180,28,76,30,macci.19.jpg
40,34,50,39,170,170,180,28,74,26,macci.1.jpg
36,35,51,34,171,171,180,27,77,25,macci.20.jpg
37,32,56,39,166,166,180,27,70,34,macci.2.jpg
38,36,54,35,169,169,180,28,72,30,macci.3.jpg
37,36,55,39,169,169,180,27,71,29,macci.4.jpg
33,35,50,34,163,163,180,26,77,30,macci.5.jpg
34,36,50,37,169,169,180,28,77,30,macci.7.jpg
35,31,56,36,171,171,180,28,76,30,macci.8.jpg
35,31,56,32,172,172,180,28,76,26,macci.9.jpg
41,35,50,36,180,180,180,28,68,24,martin.10.jpg
41,35,50,32,180,180,180,27,65,23,martin.11.jpg
49,37,41,28,180,180,180,29,65,23,martin.12.jpg
41,36,45,32,170,180,170,29,69,23,martin.13.jpg
48,35,41,25,180,180,180,33,69,23,martin.14.jpg
42,32,50,35,180,180,180,30,66,24,martin.15.jpg
42,34,40,27,180,180,180,32,70,24,martin.16.jpg
45,37,45,32,168,180,168,29,61,23,martin.17.jpg
46,36,40,28,180,180,180,32,58,24,martin.18.jpg
50,39,41,25,180,180,180,32,62,24,martin.19.jpg
41,35,50,35,180,180,180,27,66,27,martin.1.jpg
42,34,40,27,180,180,180,32,70,24,martin.20.jpg
41,35,50,37,180,180,180,27,65,23,martin.2.jpg
42,35,49,35,180,180,180,28,66,24,martin.3.jpg
42,35,49,35,180,180,180,28,66,24,martin.4.jpg
46,38,44,31,180,180,180,28,66,24,martin.5.jpg
41,35,50,37,180,180,180,27,65,23,martin.6.jpg
41,35,50,37,180,180,180,27,65,23,martin.7.jpg
35,32,61,39,180,180,180,27,66,27,martin.8.jpg
46,35,53,29,180,180,180,28,66,24,martin.9.jpg
42,32,56,29,170,170,180,30,70,28,mberdo.10.jpg
41,30,52,32,168,168,180,29,73,31,mberdo.11.jpg
41,37,45,31,171,171,180,29,71,23,mberdo.12.jpg
44,33,46,27,169,180,169,31,71,31,mberdo.13.jpg
41,30,51,30,171,171,180,32,72,28,mberdo.14.jpg
41,29,45,28,171,171,180,31,71,23,mberdo.15.jpg
46,33,45,25,180,180,180,34,70,28,mberdo.16.jpg
41,31,52,27,180,180,180,30,72,28,mberdo.17.jpg
45,30,45,27,169,180,169,34,68,28,mberdo.18.jpg
38,33,45,32,171,171,180,29,71,23,mberdo.19.jpg
45,32,39,28,180,180,180,33,69,27,mberdo.1.jpg
48,32,41,24,180,180,180,33,67,27,mberdo.20.jpg
42,31,45,28,180,180,180,31,69,27,mberdo.2.jpg
44,38,35,25,169,169,180,29,70,27,mberdo.3.jpg
45,29,45,28,180,180,180,33,69,27,mberdo.4.jpg
38,27,52,30,180,180,180,31,73,27,mberdo.5.jpg
45,34,40,24,180,180,180,31,69,27,mberdo.6.jpg
42,33,41,28,180,180,180,31,73,27,mberdo.7.jpg
42,30,45,28,180,180,180,31,73,23,mberdo.8.jpg
45,34,46,26,180,180,180,31,69,27,mberdo.9.jpg
31,34,52,33,180,180,180,22,74,30,mbutle.10.jpg
34,37,51,34,180,180,180,22,66,26,mbutle.11.jpg
34,36,47,33,180,180,180,22,66,26,mbutle.12.jpg
35,37,49,32,180,180,180,23,67,26,mbutle.13.jpg
30,31,63,37,180,180,180,21,65,25,mbutle.14.jpg
35,34,45,30,180,180,180,24,66,30,mbutle.15.jpg
34,39,49,34,180,180,180,22,66,26,mbutle.16.jpg
34,34,56,34,180,180,180,22,66,26,mbutle.17.jpg
35,37,49,32,180,180,180,23,67,26,mbutle.18.jpg
34,36,52,34,180,180,180,22,66,22,mbutle.19.jpg
26,37,56,32,180,180,180,20,73,26,mbutle.1.jpg
35,30,50,33,180,180,180,25,65,25,mbutle.20.jpg
28,37,62,42,180,180,180,20,69,25,mbutle.2.jpg
34,37,51,37,180,180,180,22,66,26,mbutle.3.jpg
30,35,56,33,180,180,180,21,69,21,mbutle.4.jpg
35,31,50,35,180,180,180,23,67,29,mbutle.5.jpg
34,33,57,34,180,180,180,22,66,26,mbutle.6.jpg
34,31,52,32,180,180,180,23,67,26,mbutle.7.jpg
31,34,52,36,180,180,180,22,66,26,mbutle.8.jpg
33,33,58,34,180,180,180,21,65,25,mbutle.9.jpg
26,37,56,32,180,180,180,20,73,26,mbutle.jpg
32,32,106,40,170,180,170,24,67,26,mdpove.10.jpg
32,32,113,40,170,180,170,24,66,26,mdpove.11.jpg
38,35,55,37,180,180,180,27,69,23,mdpove.12.jpg
38,31,56,35,180,180,180,27,67,26,mdpove.13.jpg
35,37,56,35,170,180,170,24,66,26,mdpove.14.jpg
38,37,54,36,180,180,180,26,67,23,mdpove.15.jpg
38,35,55,33,180,180,180,27,69,27,mdpove.16.jpg
38,36,55,37,180,180,180,26,66,22,mdpove.17.jpg
38,37,54,36,180,180,180,26,67,26,mdpove.18.jpg
35,37,54,35,180,180,180,26,67,26,mdpove.19.jpg
39,30,54,33,169,169,180,30,67,25,mdpove.1.jpg
35,36,49,33,180,180,180,26,67,23,mdpove.20.jpg
32,32,64,37,180,180,180,27,68,25,mdpove.2.jpg
36,32,56,35,171,180,171,27,69,22,mdpove.3.jpg
36,31,56,35,180,180,180,28,70,22,mdpove.4.jpg
33,33,56,38,180,180,180,27,69,25,mdpove.5.jpg
33,33,56,38,180,180,180,27,69,22,mdpove.6.jpg
35,33,56,36,167,167,180,27,65,25,mdpove.7.jpg
35,29,114,36,180,180,180,27,65,25,mdpove.8.jpg
35,33,116,37,180,180,180,26,66,22,mdpove.9.jpg
45,33,46,22,171,180,171,32,72,28,mefait.15.jpg
41,31,45,30,169,169,180,30,72,28,mefait.16.jpg
37,35,52,28,180,180,180,27,71,31,mefait.17.jpg
41,30,37,28,180,180,180,31,74,34,mefait.18.jpg
34,36,46,30,169,180,169,26,74,28,mefait.19.jpg
41,32,44,30,168,168,180,29,69,31,mefait.1.jpg
41,30,40,22,180,180,180,32,74,28,mefait.20.jpg
38,31,56,27,180,180,180,28,72,32,mefait.2.jpg
42,32,45,27,180,180,180,31,71,31,mefait.3.jpg
42,31,45,32,180,180,180,31,69,31,mefait.4.jpg
35,35,50,34,180,180,180,27,73,27,mefait.5.jpg
42,34,38,26,180,180,180,32,74,28,mefait.6.jpg
46,29,44,27,180,180,180,34,70,28,mefait.7.jpg
45,25,52,23,161,171,171,41,77,30,mhwill.10.jpg
45,30,52,24,180,180,180,39,75,28,mhwill.11.jpg
42,29,48,23,180,180,180,39,78,33,mhwill.12.jpg
42,29,51,28,171,180,171,37,76,28,mhwill.13.jpg
50,26,49,19,174,180,174,43,74,28,mhwill.16.jpg
44,27,54,23,180,180,180,38,78,28,mhwill.1.jpg
48,28,41,22,180,180,180,41,78,34,mhwill.3.jpg
41,29,50,28,171,180,171,36,78,28,mhwill.5.jpg
45,29,45,23,171,180,171,40,76,28,mhwill.8.jpg
41,33,51,32,180,180,180,31,75,32,miaduc.10.jpg
37,32,62,39,180,180,180,28,76,33,miaduc.11.jpg
37,34,62,32,169,169,180,27,71,27,miaduc.12.jpg
37,32,52,34,180,180,180,30,74,32,miaduc.13.jpg
38,31,51,34,180,180,180,30,76,28,miaduc.14.jpg
37,32,57,34,169,169,180,28,76,32,miaduc.15.jpg
37,32,57,34,180,180,180,28,76,33,miaduc.16.jpg
41,33,51,32,171,180,171,32,76,32,miaduc.17.jpg
42,35,47,28,180,180,180,32,78,33,miaduc.18.jpg
35,33,57,33,180,180,180,28,76,29,miaduc.19.jpg
38,32,56,32,180,180,180,31,73,29,miaduc.1.jpg
39,35,56,30,180,180,180,30,78,28,miaduc.20.jpg
38,36,51,34,169,169,180,29,73,33,miaduc.2.jpg
37,35,45,33,169,169,180,29,77,29,miaduc.3.jpg
37,32,58,34,169,169,180,28,72,32,miaduc.4.jpg
35,32,56,34,180,180,180,30,76,28,miaduc.5.jpg
42,37,47,29,180,180,180,30,74,28,miaduc.6.jpg
39,38,42,34,159,169,171,27,75,32,miaduc.7.jpg
37,36,51,34,169,169,180,27,75,31,miaduc.8.jpg
44,36,41,27,180,180,180,32,76,33,miaduc.9.jpg
35,40,46,34,179,171,172,24,80,28,michael.17.jpg
36,40,45,34,171,171,180,25,81,29,michael.18.jpg
36,37,50,34,171,171,180,25,81,29,michael.19.jpg
36,40,40,32,171,171,180,25,81,29,michael.1.jpg
39,39,40,33,169,169,180,25,78,29,michael.20.jpg
35,40,58,37,180,180,180,26,72,32,mjhans.10.jpg
29,41,117,40,171,180,171,23,75,31,mjhans.11.jpg
35,39,60,37,169,180,169,26,72,32,mjhans.12.jpg
34,35,61,36,171,180,171,26,74,28,mjhans.13.jpg
31,38,117,40,169,180,169,25,71,31,mjhans.14.jpg
35,29,113,36,180,180,180,30,72,32,mjhans.15.jpg
35,37,117,37,180,180,180,26,72,32,mjhans.16.jpg
32,35,61,39,169,180,169,27,73,29,mjhans.17.jpg
32,35,55,34,171,180,171,27,78,29,mjhans.18.jpg
